Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),DEFCON_Level,ID
6,0,0.47,3,29,80,0.253303965,359.34,1,1082400,3,79
7,1,0,2,11,28,0.567547724,376.3,1,880000,3,8212
7,1,0.05,2,18,41,0.517621145,366.76,1,853600,2,3182
7,1,0.01,2,9,14,0.455212922,368.88,1,994400,4,5211
10,0,0.59,4,6,17,0.494126285,333.9,1,1064800,4,8473
7,1,0.21,2,12,41,0.56020558,373.12,1,871200,2,1071
12,0,0.51,3,10,24,0.62041116,324.36,1,932800,3,10010
7,0,0.21,2,24,48,0.395007342,357.22,1,888800,3,5354
6,1,0.05,2,5,10,0.113803231,367.82,0,1188000,3,1479
7,1,0.02,3,16,26,0.256240822,351.92,1,968000,3,9038
11,0,0.48,3,21,46,0.582232012,334.96,1,1038400,4,4576
6,1,0,2,26,60,0.501468429,371,1,827200,2,11462
8,1,0.33,2,24,120,0.508810573,333.9,1,844800,2,5392
9,0,0.4,3,7,18,0.530837004,339.2,1,1073600,5,7960
8,1,0,2,6,10,0.301762115,356.16,1,1038400,3,11972
8,1,0.56,2,18,94,0.494126285,356.16,1,800800,2,205
6,0,0.09,2,13,30,0.45814978,387.96,1,950400,3,2576
9,0,0.49,3,26,58,0.626284875,351.92,1,853600,2,12295
10,0,0.2,6,14,42,0.773127753,341.32,1,827200,3,7257
10,0,0.52,2,6,17,0.496328928,342.38,1,1029600,4,4509
8,1,0.01,2,5,14,0.412628488,361.46,1,809600,2,11425
12,0,0.49,5,4,8,0.699706314,341.32,1,959200,2,12325
6,1,0.08,2,20,28,0.353157122,376.3,1,932800,4,7758
8,0,0.3,2,8,14,0.52349486,351.92,1,924000,2,8885
11,0,0.56,3,5,21,0.640969163,341.32,1,897600,2,10914
7,1,0,2,32,54,0.574889868,376.3,1,862400,3,4762
7,1,0.24,2,18,98,0.461820852,333.9,1,897600,3,853
8,1,0.2,2,12,47,0.369309838,348.74,1,959200,2,1392
8,0,0.42,2,18,30,0.446402349,354.04,1,968000,3,10500
6,1,0.12,11,31,83,0.469162996,356.16,0,906400,2,3628
7,1,0,3,8,23,0.456681351,373.12,1,897600,2,6863
7,1,0.02,2,8,16,0.422173275,363.58,1,1012000,1,9577
7,0,0.44,3,22,80,0.514684288,359.34,1,888800,3,6383
8,1,0.29,3,16,28,0.602790015,348.74,1,809600,2,2720
7,0,0.3,2,31,52,0.361967695,342.38,1,1020800,4,4952
10,0,0.65,8,22,43,0.714390602,348.74,1,809600,3,11721
9,1,0.34,2,23,122,0.52349486,345.56,1,818400,2,1626
9,1,0.23,3,12,93,0.646842878,355.1,1,814000,3,3492
9,0,0.5,2,16,62,0.604258443,351.92,1,862400,2,1009
9,1,0.26,2,7,31,0.552863436,326.48,1,836000,2,1737
8,0,0.48,4,10,26,0.455947137,345.56,1,1056000,3,870
12,0,0.5,2,20,42,0.72907489,322.24,0,792000,2,4291
9,0,0.39,2,21,27,0.376651982,341.32,1,994400,3,11920
8,1,0,2,22,47,0.458883994,357.22,1,976800,4,7729
8,0,0.42,2,23,34,0.262114537,358.28,1,1135200,3,10356
7,1,0.05,5,3,11,0.479441997,352.98,1,871200,1,874
7,1,0,2,10,35,0.52349486,358.28,1,871200,2,8392
10,0,0.37,2,31,70,0.605726872,351.92,1,827200,2,3802
7,0,0.21,2,41,135,0.479441997,347.68,1,836000,2,89
8,0,0.42,2,12,24,0.538179148,350.86,1,836000,3,4618
8,0,0.35,5,28,102,0.567547724,342.38,1,924000,2,8161
7,1,0.08,3,28,60,0.485315712,350.86,1,880000,3,1801
6,0,0.16,2,12,26,0.225403818,356.16,1,1047200,3,3345
13,0,0.65,2,6,29,0.773127753,318,1,792000,5,10829
7,0,0.34,3,16,72,0.414831131,345.56,1,1038400,4,812
7,1,0,2,9,23,0.569750367,381.6,1,862400,2,4338
12,0,0.49,4,8,19,0.802496329,341.32,1,836000,2,7102
8,0,0.23,2,28,65,0.516152717,357.22,1,836000,2,6616
5,1,0,2,16,24,0.112334802,390.08,1,1196800,3,12081
8,0,0.6,3,9,23,0.472099853,344.5,1,906400,3,11824
6,0,0.22,2,13,50,0.420704846,366.76,1,888800,3,9227
6,1,0.02,4,25,52,0.469162996,371,1,985600,3,2989
7,0,0.23,2,23,67,0.420704846,363.58,1,888800,3,12036
7,1,0,2,9,14,0.407488987,362.52,1,1012000,3,4844
8,0,0.33,2,4,17,0.381057269,364.64,1,1020800,4,1138
9,1,0.14,2,25,84,0.567547724,347.68,1,880000,2,377
5,1,0.15,2,26,40,0.009544787,375.24,1,1232000,4,2304
10,0,0.58,2,3,8,0.466226138,322.24,1,1029600,3,10476
8,1,0.26,2,16,112,0.425110132,326.48,0,818400,1,2933
8,1,0,3,11,26,0.552863436,360.4,1,897600,2,9142
15,0,0.79,4,23,71,0.883259912,309.52,1,1144000,2,9163
10,0,0.42,2,11,19,0.56020558,341.32,1,915200,3,2201
5,1,0,2,16,78,0.184287812,392.2,1,1135200,3,10752
7,0,0,2,7,15,0.455212922,373.12,1,950400,3,353
9,1,0.3,3,24,56,0.71071953,347.68,1,862400,2,7676
5,1,0.24,2,13,105,0.413362702,413.4,1,968000,2,10271
6,0,0.32,2,15,143,0.253303965,352.98,1,1047200,3,4718
8,1,0.26,2,23,81,0.464757709,330.72,1,888800,3,9558
9,1,0.33,1,5,35,0.567547724,344.5,0,924000,2,7490
8,0,0.4,2,7,12,0.437591777,359.34,1,968000,3,4332
6,0,0.1,2,6,14,0.360499266,356.16,1,880000,2,2207
9,1,0.27,2,32,133,0.567547724,328.6,1,809600,2,5877
10,0,0.34,2,24,133,0.640969163,341.32,1,880000,3,5698
13,0,0.49,6,7,16,0.890602056,349.8,1,1117600,4,8566
6,1,0.08,2,32,46,0.370778267,349.8,0,924000,2,12076
7,1,0.33,2,51,60,0.36123348,354.04,1,1073600,4,734
7,0,0.14,2,15,25,0.302496329,351.92,1,985600,3,9290
10,1,0.6,4,5,25,0.552863436,333.9,1,1073600,4,8757
7,1,0.2,2,15,34,0.470631424,367.82,1,976800,2,7207
6,1,0.04,2,5,10,0.113803231,380.54,1,1135200,2,3328
9,1,0.68,6,13,65,0.640969163,333.9,1,985600,4,922
7,1,0,2,3,19,0.334067548,351.92,0,888800,3,9354
7,1,0.07,2,17,84,0.450073421,338.14,0,818400,2,3394
6,0,0.23,2,21,50,0.500734214,367.82,1,862400,3,11858
11,0,0.39,2,7,15,0.589574156,341.32,1,924000,2,12410
7,1,0.06,2,8,17,0.346549192,358.28,0,844800,2,9445
7,1,0.12,2,15,28,0.369309838,330.72,0,880000,2,10566
5,0,0.27,2,33,53,0.340675477,396.44,1,985600,2,5222
8,1,0.23,2,33,89,0.298825257,359.34,0,915200,2,8832
10,1,0.48,2,5,22,0.685022026,344.5,1,880000,2,4341
9,0,0.44,2,32,48,0.358296623,346.62,1,985600,2,5668
7,1,0.02,2,15,39,0.389867841,355.1,1,836000,2,1462
8,1,0.25,3,21,59,0.516152717,357.22,1,844800,2,12112
7,0,0.49,2,8,17,0.392804699,359.34,1,1003200,3,697
7,1,0.01,2,40,55,0.496328928,350.86,1,844800,2,10072
8,1,0.27,2,7,54,0.582232012,368.88,1,809600,2,8285
8,1,0.19,2,10,65,0.486784141,357.22,1,818400,2,7157
8,1,0,2,8,14,0.464757709,345.56,1,906400,3,7730
12,0,0.54,3,13,23,0.640969163,329.66,1,968000,4,12334
7,0,0.29,2,36,142,0.479441997,347.68,1,827200,2,6519
7,1,0.13,2,29,53,0.410425844,352.98,1,818400,2,11503
8,1,0.22,2,17,94,0.46328928,333.9,1,844800,2,3862
9,1,0.33,2,32,119,0.52349486,337.08,1,897600,2,10841
7,1,0.01,2,8,15,0.407488987,379.48,1,950400,2,8578
12,0,0.48,3,19,47,0.751101322,345.56,1,853600,3,5515
7,1,0.29,5,20,106,0.542584435,348.74,1,924000,3,12485
9,0,0.39,2,10,19,0.400146843,355.1,1,1020800,4,656
10,0,0.46,2,10,17,0.410425844,338.14,1,897600,3,2394
10,0,0.35,2,17,43,0.445668135,339.2,1,976800,4,5582
7,1,0.15,2,26,53,0.457415565,355.1,1,853600,2,8681
6,0,0.17,2,13,26,0.285609398,387.96,1,1003200,1,10827
5,0,0.24,2,5,12,0.320851689,378.42,1,950400,2,2885
8,1,0.15,3,33,90,0.398678414,346.62,1,827200,2,11640
8,1,0.12,2,11,30,0.508810573,349.8,1,809600,2,5533
8,1,0.26,2,11,79,0.444199706,343.44,1,836000,2,7727
7,0,0.33,7,26,45,0.567547724,348.74,1,818400,3,10336
8,1,0.18,2,10,39,0.574889868,374.18,1,862400,2,6541
8,0,0.29,3,18,127,0.486784141,345.56,1,818400,2,3476
8,1,0.05,3,11,22,0.538179148,351.92,1,836000,2,1231
11,0,0.68,3,12,25,0.508810573,330.72,1,976800,3,1108
12,0,0.63,3,6,22,0.72907489,330.72,1,853600,4,7243
12,0,0.49,3,54,77,0.802496329,339.2,1,844800,2,3257
10,0,0.42,2,22,65,0.629221733,341.32,1,862400,2,9150
8,0,0.25,3,29,90,0.640969163,358.28,1,814000,2,11435
9,0,0.41,2,10,26,0.376651982,340.26,1,1029600,3,6778
10,0,0.45,6,11,25,0.703377386,366.76,1,959200,4,10015
8,0,0.43,2,22,50,0.538179148,340.26,1,924000,3,4739
9,0,0.45,3,6,12,0.594713656,346.62,1,985600,2,5178
9,1,0.34,3,25,110,0.655653451,333.9,0,836000,2,11048
7,1,0,3,8,11,0.472099853,355.1,1,924000,1,4557
6,1,0,2,6,12,0.398678414,364.64,1,836000,3,3508
6,0,0.1,2,12,33,0.46989721,366.76,1,880000,2,5987
8,0,0.42,2,23,48,0.357562408,358.28,1,1091200,4,4227
6,0,0.08,2,19,31,0.389867841,376.3,1,1056000,3,5456
7,0,0.25,2,21,56,0.395007342,364.64,1,880000,3,3268
8,1,0.52,2,3,9,0.294419971,349.8,1,1047200,3,65
7,1,0.08,4,27,73,0.604258443,367.82,1,844800,2,1397
7,0,0.24,2,27,58,0.470631424,361.46,1,888800,3,9468
6,0,0.23,2,21,36,0.332599119,367.82,1,1100000,3,359
10,0,0.49,3,7,26,0.5969163,342.38,1,941600,3,9265
6,1,0.1,2,4,11,0.403817915,380.54,1,875600,2,378
7,1,0.08,2,42,124,0.357562408,345.56,0,880000,2,6236
6,1,0.08,2,32,53,0.353891336,358.28,1,950400,4,11520
7,1,0.07,2,17,36,0.408957416,356.16,1,924000,2,11867
7,1,0.01,2,9,22,0.501468429,368.88,1,836000,2,4868
8,1,0.25,2,9,29,0.447136564,349.8,1,853600,2,11008
8,0,0.49,2,21,83,0.552863436,351.92,1,800800,2,6554
6,0,0.1,1,16,61,0.392070485,377.36,1,950400,4,4951
6,1,0.12,2,32,61,0.501468429,358.28,1,827200,2,2093
9,0,0.34,2,5,16,0.51174743,339.2,1,959200,4,4824
8,1,0.17,2,3,7,0.458883994,357.22,1,924000,3,5042
7,1,0.32,6,34,121,0.677679883,374.18,1,827200,2,10918
7,1,0,3,21,31,0.472099853,367.82,1,950400,2,4904
7,1,0.09,2,4,12,0.334067548,342.38,0,888800,1,2076
7,1,0,2,11,20,0.414831131,355.1,1,959200,3,7913
8,1,0,1,19,41,0.743759178,372.06,1,818400,2,7924
8,0,0.42,2,9,22,0.27092511,329.66,1,1012000,4,7393
10,0,0.45,2,6,14,0.538179148,343.44,1,897600,2,3531
12,0,0.54,2,28,42,0.60866373,323.3,1,897600,1,11190
7,1,0.02,2,21,37,0.372246696,356.16,1,924000,3,5901
7,1,0.08,4,15,18,0.418502203,361.46,0,941600,4,4642
10,0,0.5,4,9,23,0.574889868,339.2,1,836000,2,10133
8,1,0.12,3,33,90,0.604258443,357.22,1,827200,3,3635
9,0,0.4,3,26,58,0.580763583,340.26,0,827200,2,11670
8,0,0.53,1,5,17,0.439060206,327.54,1,906400,4,4615
10,0,0.46,2,5,13,0.516152717,322.24,1,950400,4,1266
8,1,0.03,2,14,57,0.542584435,355.1,1,818400,1,4720
7,1,0.16,2,15,60,0.494126285,334.96,1,906400,2,1464
7,1,0.01,2,8,12,0.172540382,359.34,0,1126400,3,5941
13,0,0.72,2,23,49,0.831864905,334.96,0,836000,5,10395
8,0,0.31,2,15,42,0.552863436,363.58,1,827200,2,7137
7,0,0.27,2,23,69,0.508810573,375.24,1,836000,3,7934
10,0,0.35,2,9,39,0.46328928,338.14,1,959200,3,10930
8,0,0.32,2,26,65,0.5969163,336.02,0,800800,2,3287
12,0,0.47,2,13,27,0.420704846,325.42,1,1047200,4,6132
7,1,0,2,6,12,0.374449339,362.52,1,1012000,1,11699
6,0,0.19,2,18,47,0.406020558,359.34,1,836000,2,4921
10,1,0.27,2,35,151,0.802496329,336.02,1,1020800,3,3491
8,1,0,1,5,12,0.389867841,371,1,976800,1,9155
8,1,0.14,2,3,7,0.33113069,347.68,1,985600,2,1384
8,1,0.23,3,10,115,0.552863436,333.9,1,809600,2,2862
6,0,0.25,3,23,72,0.266519824,359.34,1,1135200,2,1973
7,1,0.16,2,11,39,0.486784141,366.76,0,932800,2,9785
9,1,0,2,5,9,0.370778267,330.72,1,862400,2,5420
8,1,0.24,3,17,108,0.552863436,332.84,1,809600,2,10017
7,1,0.06,2,5,20,0.414831131,372.06,1,836000,2,7231
8,1,0.21,2,33,131,0.410425844,340.26,1,871200,2,8592
7,1,0.26,3,42,145,0.472099853,351.92,1,968000,2,7517
9,0,0.34,2,13,62,0.589574156,341.32,1,836000,2,387
9,0,0.3,2,2,15,0.582232012,351.92,1,941600,4,11092
8,0,0.31,2,32,66,0.567547724,359.34,1,880000,4,512
7,1,0,2,7,14,0.228340675,351.92,1,1003200,3,9129
12,1,0.71,2,7,86,0.707048458,339.2,1,844800,2,7842
7,0,0.31,2,15,36,0.237151248,342.38,1,1091200,3,9339
8,1,0.49,2,33,141,0.464757709,342.38,1,836000,2,975
8,1,0.03,4,32,74,0.404552129,338.14,0,827200,3,204
8,1,0.01,2,5,19,0.449339207,358.28,1,924000,3,11047
10,1,0.5,2,6,16,0.685022026,346.62,1,932800,2,1730
7,1,0.26,3,16,86,0.51835536,334.96,1,800800,3,4797
8,1,0.27,2,11,23,0.567547724,324.36,1,792000,2,1869
8,1,0.04,2,13,32,0.544052863,350.86,1,844800,2,10066
8,0,0.45,2,6,9,0.420704846,347.68,1,915200,4,1436
8,1,0.15,2,10,44,0.444199706,354.04,0,862400,2,2371
7,1,0.33,2,51,70,0.420704846,373.12,1,950400,2,3251
9,0,0.41,2,10,22,0.552863436,355.1,1,888800,3,3093
5,1,0,2,14,39,0.244493392,378.42,1,1152800,2,4097
8,1,0.24,2,16,72,0.413362702,339.2,1,844800,2,2367
7,1,0.16,2,15,77,0.508810573,358.28,1,827200,2,4527
8,1,0.01,2,17,38,0.457415565,350.86,1,827200,3,4669
7,1,0.09,2,24,57,0.433920705,349.8,1,809600,2,9904
9,1,0.26,2,5,35,0.516152717,343.44,0,844800,2,4820
8,0,0.33,2,16,47,0.361967695,358.28,1,959200,3,10257
10,0,0.59,4,6,17,0.52349486,333.9,1,1064800,4,5797
7,1,0.06,6,6,15,0.486049927,355.1,1,906400,1,9745
8,1,0.56,1,12,96,0.442731278,345.56,1,836000,2,3803
8,1,0.22,3,4,7,0.53671072,357.22,1,871200,2,3254
8,1,0.12,2,16,44,0.317914831,328.6,0,862400,3,12057
6,1,0.05,2,29,28,0.361967695,349.8,1,959200,3,10791
8,0,0.42,2,6,14,0.313509545,348.74,1,1064800,3,8915
9,0,0.57,2,22,57,0.604258443,357.22,1,809600,2,233
9,0,0.37,2,23,90,0.611600587,361.46,1,836000,3,573
12,0,0.49,4,10,37,0.699706314,325.42,1,818400,3,10034
7,0,0.08,2,34,52,0.426578561,362.52,1,880000,3,1653
10,0,0.41,1,11,28,0.384728341,324.36,1,1047200,4,3883
8,1,0,2,6,14,0.412628488,334.96,1,924000,3,2503
7,0,0.23,2,18,47,0.413362702,359.34,0,888800,3,948
10,1,0.32,3,35,152,0.5969163,344.5,1,862400,2,4559
7,0,0.19,2,13,39,0.317180617,359.34,1,985600,2,5794
9,0,0.31,3,24,50,0.52349486,351.92,1,1064800,4,4343
7,0,0.2,2,18,38,0.316446402,355.1,1,985600,4,1080
7,0,0.32,2,43,67,0.37958884,342.38,1,1038400,4,10397
9,0,0.24,2,4,11,0.345814978,349.8,1,915200,3,11986
8,0,0.3,2,18,29,0.354625551,341.32,1,888800,4,10345
6,1,0.08,2,16,49,0.27092511,377.36,1,976800,3,4664
7,1,0,3,21,39,0.398678414,360.4,1,941600,2,6505
6,0,0.25,2,23,58,0.501468429,378.42,1,862400,3,11696
6,0,0.22,8,26,148,0.524229075,351.92,1,836000,2,9060
12,0,0.56,2,3,10,0.494126285,315.88,1,871200,5,7562
6,1,0,2,28,60,0.42804699,371,1,1012000,3,4719
9,0,0.34,2,12,47,0.552863436,350.86,1,844800,3,10979
7,1,0.02,2,17,42,0.398678414,376.3,1,950400,3,8214
9,0,0.49,2,21,57,0.473568282,332.84,1,853600,3,12174
10,0,0.52,3,11,24,0.5969163,348.74,1,880000,4,1137
7,1,0.08,2,8,16,0.320851689,367.82,1,1003200,2,1122
8,0,0.76,14,24,148,0.347283407,326.48,1,1073600,4,10677
10,0,0.5,2,6,24,0.567547724,327.54,1,897600,1,2469
8,1,0,2,6,10,0.301762115,358.28,0,915200,2,1612
12,0,0.55,3,25,101,0.743759178,345.56,1,836000,2,3407
9,0,0.44,2,21,42,0.381057269,343.44,1,968000,3,9446
9,1,0.26,3,17,69,0.579295154,340.26,1,897600,2,9476
6,1,0.04,2,11,17,0.33773862,368.88,1,1003200,4,765
7,1,0.07,6,9,18,0.475770925,361.46,1,968000,4,6983
6,1,0.08,2,16,33,0.290014684,369.94,1,985600,2,8458
9,1,0.14,2,8,23,0.559471366,347.68,1,853600,2,12028
8,0,0.42,2,18,32,0.341409692,354.04,1,1064800,3,8640
9,1,0,1,19,37,0.39133627,337.08,1,1056000,4,4991
8,1,0,3,7,17,0.403817915,356.16,1,924000,3,3702
9,1,0.24,3,29,139,0.573421439,343.44,1,836000,2,7549
7,1,0.03,6,27,73,0.707048458,349.8,1,836000,1,11974
8,1,0.2,3,5,13,0.5969163,359.34,0,836000,2,8191
10,0,0.4,3,13,28,0.703377386,366.76,1,924000,4,10135
10,0,0.41,9,38,82,0.831864905,338.14,1,924000,4,2114
8,1,0.25,2,34,60,0.382525698,359.34,1,950400,3,8546
6,0,0.25,13,37.5,289,0.414831131,352.98,1,968000,3,3029
7,1,0.01,2,40,63,0.406020558,373.12,1,1126400,4,15
7,1,0.07,1,6,14,0.442731278,352.98,0,827200,2,2327
9,1,0.31,2,9,89,0.611600587,361.46,1,853600,3,4455
8,1,0.22,2,11,50,0.417767988,354.04,0,853600,2,10902
8,0,0.7,2,26,116,0.538179148,326.48,1,792000,2,6776
9,0,0.3,3,29,60,0.5969163,340.26,0,880000,2,5414
8,1,0.49,3,17,108,0.552863436,349.8,1,853600,2,10063
7,1,0.08,2,8,16,0.464757709,365.7,1,976800,1,4646
13,0,0.72,3,6,29,0.670337739,318,1,1073600,4,4620
13,0,0.58,3,17,65,0.72907489,323.3,1,968000,3,4335
8,0,0.68,4,29,63,0.567547724,349.8,1,1038400,4,6103
8,1,0.05,3,6,11,0.626284875,350.86,1,818400,3,10050
9,1,0.14,2,20,57,0.479441997,345.56,1,818400,1,3828
8,1,0.28,2,11,63,0.494126285,355.1,1,836000,2,10091
10,1,0.28,2,31,92,0.677679883,341.32,1,1038400,3,303
10,0,0.56,2,30,68,0.527900147,337.08,1,950400,3,6775
8,0,0.6,2,24,149,0.382525698,344.5,1,1038400,4,12237
9,1,0.38,2,12,32,0.345814978,354.04,1,1029600,3,5390
11,0,0.48,2,5,21,0.626284875,322.24,1,800800,3,6878
8,1,0,2,5,9,0.33113069,356.16,1,968000,3,4626
12,1,0.5,3,12,47,0.758443465,331.78,1,853600,2,7387
6,1,0.1,3,16,49,0.290014684,377.36,1,1064800,3,10009
11,0,0.39,2,3,9,0.339941263,347.68,1,968000,2,1073
9,1,0,3,11,14,0.685022026,359.34,1,844800,2,4575
7,1,0.08,2,10,89,0.430249633,355.1,1,888800,2,7443
5,0,0.5,2,18,29,0.350220264,396.44,1,985600,3,8831
10,0,0.44,2,5,12,0.54185022,333.9,1,959200,3,7497
7,1,0.02,2,8,15,0.475036711,368.88,1,836000,2,2712
12,0,0.57,2,12,37,0.420704846,337.08,1,1056000,4,8354
8,1,0.1,2,28,38,0.376651982,351.92,1,950400,3,9216
9,1,0.24,2,8,21,0.483847283,330.72,1,792000,3,6446
8,0,0.12,5,29,73,0.567547724,339.2,1,827200,2,3971
9,1,0.2,3,13,69,0.572687225,321.18,1,827200,2,6984
9,1,0.24,3,13,78,0.685022026,345.56,1,862400,3,10796
9,0,0.35,2,25,136,0.501468429,352.98,1,827200,2,1195
10,0,0.41,3,11,24,0.626284875,366.76,1,836000,3,3437
11,0,0.39,7,38,160,0.656387665,358.28,1,818400,2,5594
8,0,0.26,2,23,122,0.513215859,334.96,0,818400,2,11816
10,0,0.35,2,10,31,0.529368576,331.78,1,818400,3,9126
8,0,0.19,2,15,42,0.494126285,351.92,1,853600,3,10279
10,0,0.54,2,28,67,0.665932452,348.74,1,950400,4,7078
10,0,0.24,2,13,26,0.42804699,337.08,1,959200,3,3281
9,1,0.17,2,12,89,0.501468429,325.42,1,871200,2,6298
7,1,0.02,2,10,26,0.347283407,356.16,1,946000,3,10820
10,1,0.42,2,29,53,0.508810573,327.54,1,968000,2,1644
8,0,0.39,2,21,48,0.52349486,360.4,1,888800,3,522
9,1,0.26,3,23,120,0.582232012,342.38,1,836000,2,7418
7,0,0.34,2,11,47,0.530837004,357.22,1,836000,3,5499
8,1,0.01,2,17,32,0.398678414,372.06,1,959200,3,9320
9,0,0.53,2,17,44,0.458883994,356.16,1,1038400,4,1765
12,0,0.52,2,7,26,0.72907489,330.72,1,844800,2,10656
6,1,0,2,28,44,0.209251101,372.06,0,968000,3,4958
8,0,0.48,2,29,67,0.156387665,352.98,0,1082400,3,10379
5,0,0.01,2,26,63,0.056534508,390.08,1,1232000,3,10373
11,0,0.5,2,19,41,0.552863436,341.32,1,880000,3,3008
10,1,0.34,15,6,62,0.919970631,345.56,1,924000,2,9307
10,0,0.63,4,6,18,0.574889868,337.08,1,809600,2,4588
8,1,0.09,2,25,89,0.442731278,358.28,1,871200,2,365
7,1,0.3,6,30,92,0.572687225,357.22,1,871200,2,10571
9,1,0,3,11,24,0.598384728,338.14,1,880000,3,6092
8,0,0.68,6,10,30,0.573421439,354.04,1,985600,3,1605
10,0,0.59,3,5,20,0.655653451,344.5,1,836000,3,9808
10,0,0.5,14,48,278,0.714390602,350.86,1,924000,2,1016
6,1,0.21,2,12,39,0.538179148,379.48,1,836000,3,1007
14,0,0.49,2,8,20,0.743759178,319.06,1,792000,3,11518
7,1,0.21,2,8,62,0.479441997,364.64,1,932800,3,1356
7,1,0.12,11,6,31,0.508810573,368.88,1,880000,2,637
8,0,0.33,2,26,60,0.520558003,360.4,1,932800,3,7030
8,0,0.68,3,5,14,0.388399413,340.26,1,994400,5,5137
11,0,0.49,5,5,14,0.52349486,345.56,1,1056000,3,109
8,1,0.06,2,16,44,0.427312775,356.16,0,862400,2,5908
7,0,0.32,2,4,10,0.278267254,356.16,0,1047200,4,11684
10,0,0.52,7,3,9,0.906754772,338.14,1,959200,3,11143
7,1,0.03,3,17,88,0.459618209,346.62,1,897600,3,212
7,1,0.07,2,6,14,0.464757709,364.64,1,862400,2,7316
9,0,0.46,5,12,25,0.552863436,344.5,0,994400,3,3070
8,0,0.68,8,37.5,278,0.530837004,331.78,1,924000,3,25
8,1,0.08,2,20,89,0.442731278,349.8,0,836000,2,4899
7,1,0.02,2,21,42,0.279001468,371,1,1117600,4,411
7,0,0.46,3,18,72,0.514684288,348.74,1,844800,2,2574
8,1,0.12,3,6,29,0.621879589,361.46,1,1064800,2,3222
8,1,0.1,3,12,108,0.552863436,331.78,1,818400,2,3085
7,1,0.14,2,15,36,0.508810573,375.24,1,862400,2,4907
11,0,0.45,6,5,15,0.582232012,344.5,1,968000,2,5990
9,0,0.21,2,57,73,0.574889868,364.64,1,906400,3,8453
9,0,0.36,2,3,14,0.417767988,350.86,1,827200,3,4446
8,1,0.22,2,10,79,0.530837004,339.2,1,827200,2,9580
6,0,0.23,2,5,113,0.053597651,349.8,0,1188000,3,8106
9,0,0.47,2,10,23,0.400146843,352.98,1,994400,3,11139
8,1,0.12,2,7,24,0.486784141,343.44,1,844800,3,8480
9,1,0,2,27,44,0.655653451,328.6,1,818400,2,6612
9,0,0.3,2,8,14,0.582232012,346.62,1,924000,3,9619
6,1,0,2,15,23,0.209251101,378.42,1,1126400,1,2981
8,0,0.44,4,25,63,0.57195301,352.98,1,818400,2,827
9,1,0.19,2,5,33,0.516152717,326.48,1,871200,3,2478
7,0,0.27,2,13,25,0.479441997,343.44,1,836000,3,12201
10,0,0.34,2,10,25,0.5969163,343.44,1,950400,4,4803
7,0,0.21,2,26,74,0.42804699,361.46,1,888800,4,9716
10,0,0.54,2,7,24,0.5969163,345.56,1,827200,3,2961
7,1,0.06,6,9,17,0.497063142,355.1,1,950400,4,6029
7,0,0.2,2,22,50,0.251835536,355.1,1,1135200,3,7629
12,0,0.76,3,10,23,0.685022026,330.72,1,950400,3,8464
6,1,0,2,26,33,0.272393539,372.06,1,1012000,2,2753
10,0,0.36,2,27,39,0.368575624,338.14,1,1091200,4,10592
8,0,0.28,2,20,53,0.329662261,328.6,1,1100000,3,4222
14,0,0.49,2,5,15,0.737885463,337.08,1,809600,4,10254
7,1,0,2,39,64,0.394273128,380.54,1,950400,2,7251
8,1,0.18,2,10,73,0.526431718,343.44,1,809600,2,264
7,1,0.1,1,16,33,0.470631424,373.12,1,897600,2,7550
5,1,0.08,1,16,89,0.193098385,397.5,1,1135200,4,1910
8,0,0.68,6,5,19,0.455947137,358.28,1,1020800,3,8072
7,1,0.07,2,11,27,0.534508076,351.92,1,844800,2,5749
7,1,0.02,2,8,27,0.442731278,354.04,1,880000,3,7024
9,1,0.49,2,16,69,0.452276065,322.24,1,818400,2,5734
8,1,0,2,6,14,0.377386197,334.96,1,862400,2,3860
7,1,0.54,2,18,110,0.508810573,345.56,1,809600,2,6890
8,1,0.06,2,5,19,0.494126285,344.5,1,862400,3,4065
6,1,0,2,6,12,0.303230543,373.12,1,959200,3,12240
7,0,0.29,3,19,80,0.414831131,359.34,1,924000,3,4276
8,1,0.01,2,3,19,0.552863436,357.22,0,844800,2,3876
11,0,0.5,2,19,41,0.395007342,320.12,1,959200,3,6329
8,1,0.6,3,32,153,0.582966226,336.02,1,844800,2,2420
7,1,0.03,3,36,71,0.429515419,311.64,0,897600,3,7199
6,1,0,2,7,16,0.113803231,378.42,1,1196800,2,3010
9,1,0.24,7,36,124,0.839207048,338.14,1,915200,3,8688
10,1,0.6,4,6,25,0.611600587,334.96,1,818400,2,2324
9,0,0.45,2,19,42,0.310572687,337.08,1,1073600,4,11646
10,0,0.38,3,26,55,0.580763583,340.26,1,897600,3,1746
8,1,0.04,4,5,19,0.545521292,362.52,1,836000,2,6837
8,0,0.42,2,23,44,0.357562408,360.4,1,1038400,3,9849
8,0,0.37,2,8,23,0.457415565,345.56,1,827200,2,5183
7,1,0,2,6,13,0.407488987,354.04,1,915200,1,8025
12,0,0.51,2,6,21,0.575624082,329.66,1,880000,2,10950
8,1,0.04,2,10,22,0.42804699,341.32,1,906400,3,2969
7,0,0.21,2,10,28,0.42804699,345.56,1,888800,3,291
